USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
syslog,644,0.0,0.1,222404,2048,?,Ssl,10:28,0:00,/usr/sbin/rsyslogd -n -iNONE
root,649,0.2,0.4,1319488,8848,?,Ssl,10:28,0:02,/usr/lib/snapd/snapd
root,653,0.0,0.1,236384,2816,?,Ssl,10:28,0:00,/usr/libexec/switcheroo-control
root,657,0.0,0.1,23636,2732,?,Ss,10:28,0:00,/lib/systemd/systemd-logind
root,664,0.0,0.1,393000,3172,?,Ssl,10:28,0:00,/usr/libexec/udisks2/udisksd
root,665,0.0,0.0,16500,1536,?,Ss,10:28,0:00,/sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
avahi,692,0.0,0.0,7444,640,?,S,10:28,0:00,avahi-daemon: chroot helper
root,704,0.0,0.1,317968,2916,?,Ssl,10:28,0:00,/usr/sbin/ModemManager
root,708,0.0,0.1,73024,3840,?,Ss,10:28,0:00,/usr/sbin/cupsd -l
root,724,0.0,0.1,118148,2944,?,Ssl,10:28,0:00,/usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root,745,0.0,0.1,241356,3200,?,Ssl,10:28,0:00,/usr/sbin/gdm3
root,780,0.0,0.1,172628,3712,?,Ssl,10:28,0:00,/usr/sbin/cups-browsed
kernoops,791,0.0,0.0,13088,1188,?,Ss,10:28,0:00,/usr/sbin/kerneloops --test
kernoops,796,0.0,0.0,13088,1176,?,Ss,10:28,0:00,/usr/sbin/kerneloops
rtkit,839,0.0,0.0,154004,1664,?,SNsl,10:28,0:00,/usr/libexec/rtkit-daemon
root,1012,0.0,0.1,242352,3840,?,Ssl,10:28,0:00,/usr/libexec/upowerd
root,1048,0.8,0.1,446440,3816,?,Ssl,10:28,0:08,/usr/libexec/packagekitd
colord,1211,0.0,0.1,245344,3536,?,Ssl,10:28,0:00,/usr/libexec/colord
root,1268,0.0,0.1,170740,3272,?,Sl,10:29,0:00,gdm-session-worker [pam/gdm-password]
teste,1276,0.0,0.1,17936,3200,?,Ss,10:29,0:00,/lib/systemd/systemd --user
teste,1277,0.0,0.0,104436,1888,?,S,10:29,0:00,(sd-pam)
teste,1283,0.0,0.0,39576,1792,?,S<sl,10:29,0:00,/usr/bin/pipewire
teste,1285,0.0,0.0,23464,1536,?,Ssl,10:29,0:00,/usr/bin/pipewire-media-session
teste,1286,0.0,0.1,1160352,3604,?,S<sl,10:29,0:00,/usr/bin/pulseaudio --daemonize=no --log-target=journal
teste,1287,0.0,0.2,76256,4736,?,Ss,10:29,0:00,/snap/snapd-desktop-integration/83/usr/bin/snapd-desktop-integration
teste,1289,0.0,0.2,1005488,6016,?,Ssl,10:29,0:00,/usr/bin/ubuntu-report service
teste,1293,0.0,0.1,240896,3232,?,Sl,10:29,0:00,/usr/bin/gnome-keyring-daemon --daemonize --login
teste,1306,0.0,0.1,9912,3072,?,Ss,10:29,0:00,/usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
teste,1309,0.0,0.1,240652,3328,?,Ssl,10:29,0:00,/usr/libexec/gvfsd
teste,1318,0.0,0.1,380892,2816,?,Sl,10:29,0:00,/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
teste,1319,0.0,0.1,162392,2944,tty2,Ssl+,10:29,0:00,/usr/libexec/gdm-wayland-session env GNOME_SHELL_SESSION_MODE=ubuntu /usr/bin/gnome-session --session=ubuntu
teste,1323,0.0,0.1,536908,3712,?,Ssl,10:29,0:00,/usr/libexec/xdg-document-portal
teste,1325,0.0,0.1,223044,3584,tty2,Sl+,10:29,0:00,/usr/libexec/gnome-session-binary --session=ubuntu
teste,1331,0.0,0.1,236148,3200,?,Ssl,10:29,0:00,/usr/libexec/xdg-permission-store
root,1345,0.0,0.0,2796,1024,?,Ss,10:29,0:00,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc"
teste,1376,0.0,0.2,647888,4584,?,SNsl,10:29,0:00,/usr/libexec/tracker-miner-fs-3
teste,1398,0.0,0.1,91912,2304,?,Ssl,10:29,0:00,/usr/libexec/gnome-session-ctl --monitor
teste,1412,0.0,0.1,658544,3840,?,Ssl,10:29,0:00,/usr/libexec/gnome-session-binary --systemd-service --session=ubuntu
teste,1416,0.0,0.1,315924,3328,?,Ssl,10:29,0:00,/usr/libexec/gvfs-udisks2-volume-monitor
teste,1426,0.0,0.1,236464,2944,?,Ssl,10:29,0:00,/usr/libexec/gvfs-mtp-volume-monitor
teste,1432,0.0,0.1,237552,2944,?,Ssl,10:29,0:00,/usr/libexec/gvfs-gphoto2-volume-monitor
teste,1438,0.0,0.1,236636,2944,?,Ssl,10:29,0:00,/usr/libexec/gvfs-goa-volume-monitor
teste,1443,0.0,0.2,652196,4096,?,Sl,10:29,0:00,/usr/libexec/goa-daemon
teste,1451,8.0,7.0,3800672,141416,?,Rsl,10:29,1:20,/usr/bin/gnome-shell
teste,1454,0.0,0.1,309616,3328,?,Sl,10:29,0:00,/usr/libexec/at-spi-bus-launcher --launch-immediately
teste,1460,0.0,0.0,8564,1664,?,S,10:29,0:00,/usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 11 --address=unix:path=/run/user/1000/at-spi/bus
teste,1473,0.0,0.1,412136,3840,?,Sl,10:29,0:00,/usr/libexec/goa-identity-service
teste,1476,0.0,0.1,315208,3072,?,Ssl,10:29,0:00,/usr/libexec/gvfs-afc-volume-monitor
teste,1531,0.0,0.2,306096,4436,?,Sl,10:29,0:00,/snap/snapd-desktop-integration/83/usr/bin/snapd-desktop-integration
teste,1535,0.0,0.2,623860,4992,?,Ssl,10:29,0:00,/usr/libexec/xdg-desktop-portal
teste,1539,0.0,0.2,375572,5528,?,Ssl,10:29,0:00,/usr/libexec/xdg-desktop-portal-gnome
teste,1545,0.0,0.1,582888,3456,?,Sl,10:29,0:00,/usr/libexec/gnome-shell-calendar-server
teste,1551,0.0,0.1,465964,3968,?,Ssl,10:29,0:00,/usr/libexec/evolution-source-registry
teste,1559,0.0,0.1,709520,3968,?,Ssl,10:29,0:00,/usr/libexec/evolution-calendar-factory
teste,1567,0.0,0.1,156968,2816,?,Ssl,10:29,0:00,/usr/libexec/dconf-service
teste,1571,0.0,0.1,680568,3712,?,Ssl,10:29,0:00,/usr/libexec/evolution-addressbook-factory
teste,1587,0.0,0.1,314864,3328,?,Sl,10:29,0:00,/usr/libexec/gvfsd-trash --spawner :1.2 /org/gtk/gvfs/exec_spaw/0
teste,1596,0.0,0.2,2599504,4620,?,Sl,10:29,0:00,/usr/bin/gjs /usr/share/gnome-shell/org.gnome.Shell.Notifications
teste,1598,0.0,0.1,162684,3072,?,Sl,10:29,0:00,/usr/libexec/at-spi2-registryd --use-gnome-session
teste,1609,0.0,0.0,2892,896,?,Ss,10:29,0:00,"sh -c /usr/bin/ibus-daemon --panel disable $([ ""$XDG_SESSION_TYPE"" = ""x11"" ] && echo ""--xim"")"
teste,1611,0.0,0.2,315116,4648,?,Sl,10:29,0:00,/usr/bin/ibus-daemon --panel disable
teste,1613,0.0,0.1,310424,3200,?,Ssl,10:29,0:00,/usr/libexec/gsd-a11y-settings
teste,1614,0.0,0.2,451060,4484,?,Ssl,10:29,0:00,/usr/libexec/gsd-color
teste,1621,0.0,0.1,375464,3712,?,Ssl,10:29,0:00,/usr/libexec/gsd-datetime
teste,1623,0.0,0.1,311928,3584,?,Ssl,10:29,0:00,/usr/libexec/gsd-housekeeping
teste,1626,0.0,0.1,340500,3716,?,Ssl,10:29,0:00,/usr/libexec/gsd-keyboard
teste,1627,0.0,0.2,643000,4868,?,Ssl,10:29,0:00,/usr/libexec/gsd-media-keys
teste,1630,0.0,0.2,376840,5252,?,Ssl,10:29,0:00,/usr/libexec/gsd-power
teste,1632,0.0,0.1,249856,3456,?,Ssl,10:29,0:00,/usr/libexec/gsd-print-notifications
teste,1637,0.0,0.1,457860,3072,?,Ssl,10:29,0:00,/usr/libexec/gsd-rfkill
teste,1639,0.0,0.1,236292,3072,?,Ssl,10:29,0:00,/usr/libexec/gsd-screensaver-proxy
teste,1641,0.0,0.1,465936,3456,?,Ssl,10:29,0:00,/usr/libexec/gsd-sharing
teste,1644,0.0,0.1,459768,3200,?,Ssl,10:29,0:00,/usr/libexec/gsd-smartcard
teste,1650,0.0,0.1,319344,3456,?,Ssl,10:29,0:00,/usr/libexec/gsd-sound
teste,1655,0.0,0.1,341172,3844,?,Ssl,10:29,0:00,/usr/libexec/gsd-wacom
teste,1685,0.0,0.1,237308,3072,?,Sl,10:29,0:00,/usr/libexec/ibus-dconf
teste,1687,0.1,0.3,347820,7820,?,Sl,10:29,0:01,/usr/libexec/ibus-extension-gtk3
teste,1694,0.0,0.1,237264,3328,?,Sl,10:29,0:00,/usr/libexec/ibus-portal
teste,1697,0.0,0.2,819348,4996,?,Sl,10:29,0:00,/usr/libexec/evolution-data-server/evolution-alarm-notify
teste,1713,0.0,0.1,232268,2688,?,Sl,10:29,0:00,/usr/libexec/gsd-disk-utility-notify
teste,1732,0.0,0.1,342364,3584,?,Sl,10:29,0:00,/usr/libexec/gsd-printer
teste,1753,0.2,0.4,717576,8980,?,Sl,10:29,0:02,/snap/snap-store/959/usr/bin/snap-store --gapplication-service
teste,1780,0.0,0.1,163484,3840,?,Sl,10:29,0:00,/usr/libexec/ibus-engine-simple
teste,1860,0.0,0.2,344472,4996,?,Ssl,10:29,0:00,/usr/libexec/xdg-desktop-portal-gtk
teste,1908,0.0,0.2,2599516,4628,?,Sl,10:29,0:00,/usr/bin/gjs /usr/share/gnome-shell/org.gnome.ScreenSaver
teste,1924,0.1,0.9,2796172,19740,?,Sl,10:29,0:01,gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com -M 0 -D 0:0:1280:800:1:27:0:70:0:0
root,1976,0.0,0.1,313728,3124,?,Ssl,10:29,0:00,/usr/libexec/ubuntu-advantage-desktop-daemon
root,1994,0.1,0.2,518384,4828,?,Ssl,10:29,0:01,/usr/libexec/fwupd/fwupd
teste,1995,0.0,0.1,163068,2944,?,Ssl,10:29,0:00,/usr/libexec/gvfsd-metadata
teste,2485,0.2,0.7,225300,15592,?,S,10:29,0:02,/usr/bin/Xwayland :0 -rootless -noreset -accessx -core -auth /run/user/1000/.mutter-Xwaylandauth.QLYGM2 -listen 4 -listen 5 -displayfd 6 -initfd 7
teste,2488,0.0,0.2,531256,5896,?,Ssl,10:29,0:00,/usr/libexec/gsd-xsettings
teste,2513,0.0,0.2,194228,4944,?,Sl,10:29,0:00,/usr/libexec/ibus-x11
teste,3497,0.0,0.1,1089432,2048,?,Sl,10:29,0:00,/usr/bin/snap userd
teste,4030,0.0,0.2,501708,4480,?,Sl,10:30,0:00,update-notifier
teste,4335,1.0,3.0,1177933888,62052,?,Ssl,10:31,0:08,/snap/code/157/usr/share/code/code --no-sandbox .
teste,4337,0.0,0.2,33783980,5248,?,S,10:31,0:00,/snap/code/157/usr/share/code/code --type=zygote --no-zygote-sandbox --no-sandbox
teste,4338,0.0,0.2,33783988,5888,?,S,10:31,0:00,/snap/code/157/usr/share/code/code --type=zygote --no-sandbox
teste,4351,0.0,0.0,33576192,384,?,Sl,10:31,0:00,/snap/code/157/usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/teste/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=2a5c3699-8a7c-4f02-8493-20378633e26d&iid=2a5c3699-8a7c-4f02-8493-20378633e26d&sid=2a5c3699-8a7c-4f02-8493-20378633e26d --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.88.1 --annotation=lsb-release=Ubuntu 22.04.4 LTS --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=28.2.8 --initial-client-fd=44 --shared-client-connection
teste,4380,0.0,0.9,33834296,19724,?,Sl,10:31,0:00,"/snap/code/157/usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=4351 --enable-crash-reporter=a8601f7c-aa17-4090-9d53-1fd405b4b5e6,no_channel --user-data-dir=/home/teste/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,1597941757657200060,4865464787432021396,262144 --enable-features=kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version"
teste,4402,5.4,9.1,1190471448,183432,?,Rl,10:31,0:45,"/snap/code/157/usr/share/code/code --type=renderer --crashpad-handler-pid=4351 --enable-crash-reporter=a8601f7c-aa17-4090-9d53-1fd405b4b5e6,no_channel --user-data-dir=/home/teste/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/snap/code/157/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --first-renderer-process --no-sandbox --lang=en-US --num-raster-threads=1 --renderer-client-id=5 --time-ticks-at-unix-epoch=-1713965326879666 --launch-time-ticks=191274541 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,1597941757657200060,4865464787432021396,262144 --enable-features=kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:38f0e9c0-eabd-4276-9e32-657077a56759"
teste,4422,0.9,1.2,33887308,25636,?,Sl,10:31,0:07,"/snap/code/157/usr/share/code/code --type=gpu-process --disable-gpu-sandbox --no-sandbox --crashpad-handler-pid=4351 --enable-crash-reporter=a8601f7c-aa17-4090-9d53-1fd405b4b5e6,no_channel --user-data-dir=/home/teste/.config/Code --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --use-gl=angle --use-angle=swiftshader-webgl --shared-files --field-trial-handle=0,i,1597941757657200060,4865464787432021396,262144 --enable-features=kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version"
teste,4436,0.3,1.1,1177707516,23848,?,Sl,10:31,0:03,"/snap/code/157/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=4351 --enable-crash-reporter=a8601f7c-aa17-4090-9d53-1fd405b4b5e6,no_channel --user-data-dir=/home/teste/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,1597941757657200060,4865464787432021396,262144 --enable-features=kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version"
teste,4437,0.2,1.0,1177724492,20872,?,Sl,10:31,0:02,"/snap/code/157/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=4351 --enable-crash-reporter=a8601f7c-aa17-4090-9d53-1fd405b4b5e6,no_channel --user-data-dir=/home/teste/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,1597941757657200060,4865464787432021396,262144 --enable-features=kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version"
teste,4457,0.7,2.1,1177709648,42788,?,Sl,10:32,0:06,"/snap/code/157/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=4351 --enable-crash-reporter=a8601f7c-aa17-4090-9d53-1fd405b4b5e6,no_channel --user-data-dir=/home/teste/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,1597941757657200060,4865464787432021396,262144 --enable-features=kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version"
teste,4505,0.3,1.1,1177727320,23800,?,Sl,10:32,0:02,"/snap/code/157/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=4351 --enable-crash-reporter=a8601f7c-aa17-4090-9d53-1fd405b4b5e6,no_channel --user-data-dir=/home/teste/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,1597941757657200060,4865464787432021396,262144 --enable-features=kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version"
teste,4522,0.0,0.0,8868,1152,pts/0,Ss+,10:32,0:00,/usr/bin/bash --init-file /snap/code/157/usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
teste,4538,3.7,6.1,1179811324,123236,?,Sl,10:32,0:30,/snap/code/157/usr/share/code/code /home/teste/.vscode/extensions/ms-python.vscode-pylance-2024.4.1/dist/server.bundle.js --cancellationReceive=file:28e72bf885209e3c98562722735bfe98971e81279a --node-ipc --clientProcessId=4457
teste,4658,0.0,0.7,1177640424,15024,?,Sl,10:33,0:00,/snap/code/157/usr/share/code/code /snap/code/157/usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=4457
teste,5090,0.0,0.1,8944,2432,pts/1,Ss,10:41,0:00,/usr/bin/bash --init-file /snap/code/157/usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
teste,5144,9.8,18.0,11607896,363052,?,Sl,10:42,0:18,/snap/firefox/3836/usr/lib/firefox/firefox
root,5242,0.0,0.0,0,0,?,I,10:42,0:00,[kworker/u2:2-loop1]
teste,5277,0.0,1.3,209312,27392,?,Sl,10:42,0:00,/snap/firefox/3836/usr/lib/firefox/firefox -contentproc -parentBuildID 20240214103141 -prefsLen 32053 -prefMapSize 236478 -appDir /snap/firefox/3836/usr/lib/firefox/browser {b5e24e91-892e-4319-b3dc-64544318c3a7} 5144 true socket
teste,5290,0.3,4.3,2437840,88260,?,Sl,10:42,0:00,/snap/firefox/3836/usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 32194 -prefMapSize 236478 -jsInitLen 235124 -parentBuildID 20240214103141 -greomni /snap/firefox/3836/usr/lib/firefox/omni.ja -appomni /snap/firefox/3836/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/3836/usr/lib/firefox/browser {10ebac3b-6a35-41bc-aee2-cf53f4266b0c} 5144 true tab
teste,5455,0.2,3.4,2421216,70024,?,Sl,10:42,0:00,/snap/firefox/3836/usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 37575 -prefMapSize 236478 -jsInitLen 235124 -parentBuildID 20240214103141 -greomni /snap/firefox/3836/usr/lib/firefox/omni.ja -appomni /snap/firefox/3836/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/3836/usr/lib/firefox/browser {49ccace1-2bff-43f8-b1b2-8e678da21558} 5144 true tab
teste,5736,0.0,2.2,326688,44416,?,Sl,10:42,0:00,/snap/firefox/3836/usr/lib/firefox/firefox -contentproc -parentBuildID 20240214103141 -sandboxingKind 0 -prefsLen 37763 -prefMapSize 236478 -appDir /snap/firefox/3836/usr/lib/firefox/browser {0e026237-6794-4071-b865-3c374a6fea72} 5144 true utility
teste,5748,0.0,3.3,2396660,66684,?,Sl,10:42,0:00,/snap/firefox/3836/usr/lib/firefox/firefox -contentproc -childID 4 -isForBrowser -prefsLen 30584 -prefMapSize 236478 -jsInitLen 235124 -parentBuildID 20240214103141 -greomni /snap/firefox/3836/usr/lib/firefox/omni.ja -appomni /snap/firefox/3836/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/3836/usr/lib/firefox/browser {4cca83f1-6fb7-4df7-9a30-0570108f2119} 5144 true tab
root,5858,0.0,0.0,0,0,?,I,10:43,0:00,[kworker/0:0-events]
